record_id,vote,confidence,logistic,svm,rf
REC_775,1,0.9946,1,1,1
REC_776,1,0.9488,1,1,1
REC_777,1,0.9420,1,1,1
REC_778,1,0.9937,1,1,1
REC_779,1,0.9435,1,1,1
REC_780,1,0.9756,1,1,1
REC_781,1,0.5635,1,0,1
REC_782,1,0.9367,1,1,1
REC_783,0,0.5582,0,0,1
REC_784,1,0.9751,1,1,1
REC_785,1,0.7259,1,1,1
REC_786,0,0.5436,0,0,1
REC_787,1,0.9355,1,1,1
REC_788,1,0.9355,1,1,1
REC_789,1,0.9704,1,1,1
REC_790,1,0.9955,1,1,1
REC_791,1,0.9976,1,1,1
REC_792,1,0.9444,1,1,1
REC_793,1,0.9939,1,1,1
REC_794,1,0.8384,1,1,1
REC_795,1,0.9135,1,1,1
REC_796,1,0.9359,1,1,1
REC_797,1,0.9998,1,1,1
REC_798,1,0.9612,1,1,1
REC_799,1,0.9810,1,1,1
REC_800,1,0.9900,1,1,1
REC_801,1,0.9737,1,1,1
REC_802,1,0.9840,1,1,1
REC_803,1,0.7579,0,1,1
REC_804,1,0.9864,1,1,1
REC_805,1,0.8957,1,1,1
REC_806,1,0.9802,1,1,1
REC_807,0,0.3522,0,0,1
REC_808,1,0.9832,1,1,1
REC_809,1,0.9975,1,1,1
REC_810,1,0.9802,1,1,1
REC_811,1,0.9359,1,1,1
REC_812,1,0.9840,1,1,1
REC_813,1,0.9335,1,1,1
REC_814,1,0.9515,1,1,1
REC_815,1,0.6751,1,1,1
REC_816,1,1.0000,1,1,1
REC_817,1,0.9931,1,1,1
REC_818,1,0.9966,1,1,1
REC_819,1,0.9948,1,1,1
REC_820,1,0.9982,1,1,1
REC_821,1,0.9371,1,1,1
REC_822,1,0.9645,1,1,1
REC_823,1,0.9823,1,1,1
REC_824,1,0.9656,1,1,1
REC_825,1,0.9977,1,1,1
REC_826,0,0.4850,0,0,1
REC_827,1,0.8528,1,1,1
REC_828,1,0.9989,1,1,1
REC_829,1,0.9850,1,1,1
REC_830,1,0.9439,1,1,1
REC_831,1,0.8949,1,1,1
REC_832,1,0.9867,1,1,1
REC_833,1,0.9868,1,1,1
REC_834,1,0.9623,1,1,1
REC_835,1,0.9933,1,1,1
REC_836,1,0.9742,1,1,1
REC_837,1,0.9866,1,1,1
REC_838,1,0.9713,1,1,1
REC_839,1,0.9866,1,1,1
REC_840,1,0.9841,1,1,1
REC_841,1,0.9048,1,1,1
REC_842,1,0.9919,1,1,1
REC_843,1,0.8644,1,1,1
REC_844,1,0.7852,0,1,1
REC_845,1,0.9803,1,1,1
REC_846,1,0.8828,1,1,1
REC_847,1,0.9990,1,1,1
REC_848,1,0.7629,1,1,1
REC_849,1,0.9669,1,1,1
REC_850,1,0.9736,1,1,1
REC_851,1,0.9877,1,1,1
REC_852,0,0.3680,0,0,1
REC_853,0,0.3934,0,0,1
REC_854,1,1.0000,1,1,1
REC_855,1,0.8057,1,1,1
REC_856,1,0.7905,1,1,1
REC_857,1,0.9859,1,1,1
REC_858,0,0.3339,0,0,1
REC_859,1,0.9927,1,1,1
REC_860,1,0.7175,0,1,1
REC_861,0,0.5467,0,0,1
REC_862,1,0.9666,1,1,1
REC_863,1,0.9987,1,1,1
REC_864,1,0.9496,1,1,1
REC_865,1,0.9976,1,1,1
REC_866,1,0.9976,1,1,1
REC_867,1,0.9277,1,1,1
REC_868,0,0.4729,0,0,1
REC_869,1,0.9909,1,1,1
REC_870,1,0.6586,0,1,1
REC_871,1,0.9889,1,1,1
REC_872,1,0.9999,1,1,1
REC_873,1,0.8125,1,1,1
REC_874,0,0.4805,0,0,1
REC_875,1,0.7863,1,1,1
REC_876,0,0.1599,0,0,0
REC_877,1,0.7029,1,1,1
REC_878,1,0.9980,1,1,1
REC_879,1,0.9980,1,1,1
REC_880,1,0.9922,1,1,1
REC_881,1,0.9741,1,1,1
REC_882,1,0.9838,1,1,1
REC_883,1,0.9832,1,1,1
REC_884,1,0.9946,1,1,1
REC_885,1,0.9980,1,1,1
REC_886,1,0.9852,1,1,1
REC_887,1,0.9848,1,1,1
REC_888,1,0.9796,1,1,1
REC_889,1,0.5752,0,1,1
REC_890,1,0.8906,1,1,1
REC_891,1,0.9697,1,1,1
REC_892,1,0.8444,1,1,1
REC_893,0,0.1328,0,0,0
REC_894,1,0.9981,1,1,1
REC_895,1,0.7303,0,1,1
REC_896,1,0.9796,1,1,1
REC_897,0,0.3146,0,0,1
REC_898,1,0.9811,1,1,1
REC_899,1,0.9797,1,1,1
REC_900,1,0.9797,1,1,1
REC_901,1,0.9838,1,1,1
REC_902,1,0.9901,1,1,1
REC_903,1,0.9628,1,1,1
REC_904,1,0.9095,1,1,1
REC_905,1,0.9948,1,1,1
REC_906,1,0.5749,0,1,1
REC_907,1,0.9358,1,1,1
REC_908,1,1.0000,1,1,1
REC_909,1,0.9204,1,1,1
REC_910,1,0.9983,1,1,1
REC_911,1,0.9834,1,1,1
REC_912,1,0.6786,0,1,1
REC_913,1,0.9797,1,1,1
REC_914,1,0.9877,1,1,1
REC_915,1,0.9871,1,1,1
REC_916,1,0.7629,1,0,1
REC_917,1,0.9706,1,1,1
REC_918,1,0.9857,1,1,1
REC_919,1,0.9405,1,1,1
REC_920,1,0.9571,1,1,1
REC_921,1,0.9571,1,1,1
REC_922,1,0.9923,1,1,1
REC_923,1,0.9754,1,1,1
REC_924,1,0.9958,1,1,1
REC_925,1,0.9752,1,1,1
REC_926,1,0.9950,1,1,1
REC_927,1,0.9994,1,1,1
REC_928,1,0.9958,1,1,1
REC_929,1,0.9533,1,1,1
REC_930,1,0.9976,1,1,1
REC_931,1,0.9914,1,1,1
REC_932,1,0.9392,1,1,1
REC_933,1,0.9964,1,1,1
REC_934,1,0.9165,1,1,1
REC_935,1,0.9492,1,1,1
REC_936,1,0.9076,1,1,1
REC_937,1,0.8898,1,1,1
REC_938,1,0.8508,1,1,1
REC_939,1,0.8229,1,1,1
REC_940,1,0.9740,1,1,1
REC_941,1,0.9803,1,1,1
REC_942,1,0.9730,1,1,1
REC_943,1,0.9730,1,1,1
REC_944,1,0.9736,1,1,1
REC_945,0,0.3883,0,0,1
REC_946,0,0.3761,0,0,1
REC_947,1,0.9544,1,1,1
REC_948,0,0.3883,0,0,1
REC_949,0,0.3761,0,0,1
REC_950,1,1.0000,1,1,1
REC_951,1,0.9508,1,1,1
REC_952,1,0.9838,1,1,1
REC_953,1,0.9960,1,1,1
REC_954,1,0.9947,1,1,1
REC_955,1,0.9947,1,1,1
REC_956,1,0.9947,1,1,1
REC_957,1,0.8170,1,1,1
REC_958,1,0.9394,1,1,1
REC_959,1,0.9744,1,1,1
REC_960,1,0.9841,1,1,1
REC_961,1,0.9727,1,1,1
REC_962,1,0.9794,1,1,1
REC_963,1,0.9553,1,1,1
REC_964,0,0.4607,0,0,1
REC_965,0,0.4612,0,0,1
REC_966,1,0.8878,1,1,1
REC_967,1,0.9573,1,1,1
REC_968,1,0.8877,1,1,1
REC_969,1,0.9612,1,1,1
REC_970,1,0.9818,1,1,1
REC_971,1,0.9626,1,1,1
REC_972,1,0.9818,1,1,1
REC_973,1,0.9854,1,1,1
REC_974,1,0.9100,1,1,1
REC_975,1,0.9660,1,1,1
REC_976,1,0.9929,1,1,1
REC_977,1,0.9793,1,1,1
REC_978,1,0.9775,1,1,1
REC_979,1,0.9981,1,1,1
REC_980,1,0.9877,1,1,1
REC_981,1,0.9206,1,1,1
REC_982,1,0.8620,1,1,1
REC_983,1,0.9961,1,1,1
REC_984,1,0.9805,1,1,1
REC_985,1,0.9791,1,1,1
REC_986,1,0.9869,1,1,1
REC_987,1,0.9367,1,1,1
REC_988,1,0.9966,1,1,1
REC_989,1,0.9887,1,1,1
REC_990,1,0.7873,1,1,1
REC_991,1,0.9967,1,1,1
REC_992,1,0.9826,1,1,1
REC_993,1,0.9463,1,1,1
REC_994,1,0.7243,1,1,1
REC_995,1,0.9991,1,1,1
REC_996,1,0.9991,1,1,1
REC_997,1,0.9991,1,1,1
REC_998,1,0.8491,1,1,1
REC_999,1,0.9966,1,1,1
REC_1000,1,0.9977,1,1,1
REC_1001,1,0.9942,1,1,1
REC_1002,1,0.9803,1,1,1
REC_1003,1,0.9874,1,1,1
REC_1004,1,0.9805,1,1,1
REC_1005,1,0.9805,1,1,1
REC_1006,1,0.9050,1,1,1
REC_1007,1,0.9993,1,1,1
REC_1008,1,0.9885,1,1,1
REC_1009,1,0.9577,1,1,1
REC_1010,1,0.9577,1,1,1
REC_1011,1,0.9646,1,1,1
REC_1012,1,0.9598,1,1,1
REC_1013,1,0.9884,1,1,1
REC_1014,1,0.9877,1,1,1
REC_1015,1,0.9885,1,1,1
REC_1016,1,0.9270,1,1,1
REC_1017,0,0.5450,0,0,1
REC_1018,1,0.9740,1,1,1
REC_1019,0,0.3472,0,0,1
REC_1020,1,0.8308,1,1,1
REC_1021,0,0.4928,0,0,1
REC_1022,1,0.9918,1,1,1
REC_1023,1,0.9432,1,1,1
REC_1024,1,0.9670,1,1,1
REC_1025,1,0.9967,1,1,1
REC_1026,1,0.8877,1,1,1
REC_1027,1,0.9613,1,1,1
REC_1028,1,0.9923,1,1,1
REC_1029,1,0.9994,1,1,1
REC_1030,1,0.9509,1,1,1
REC_1031,1,0.9509,1,1,1
REC_1032,1,0.9842,1,1,1
REC_1033,1,0.9777,1,1,1
REC_1034,1,0.9193,1,1,1
REC_1035,1,0.9916,1,1,1
REC_1036,1,0.9708,1,1,1
REC_1037,1,0.9158,1,1,1
REC_1038,1,0.7501,1,1,0
REC_1039,1,0.8902,1,1,1
REC_1040,1,0.9910,1,1,1
REC_1041,1,0.9730,1,1,1
REC_1042,1,0.9931,1,1,1
REC_1043,1,0.8192,1,1,1
REC_1044,1,0.9389,1,1,1
REC_1045,1,0.6605,1,1,1
REC_1046,1,0.9967,1,1,1
REC_1047,1,0.9953,1,1,1
REC_1048,1,0.9964,1,1,1
REC_1049,1,0.9805,1,1,1
REC_1050,1,0.9689,1,1,1
REC_1051,1,0.8252,1,1,1
REC_1052,1,0.9426,1,1,1
REC_1053,1,0.9753,1,1,1
REC_1054,1,0.9820,1,1,1
REC_1055,0,0.2153,0,0,1
REC_1056,1,0.8691,1,1,1
REC_1057,1,0.9798,1,1,1
REC_1058,1,0.9951,1,1,1
REC_1059,1,0.9774,1,1,1
REC_1060,1,0.9805,1,1,1
REC_1061,0,0.3374,0,0,1
REC_1062,1,0.9577,1,1,1
REC_1063,1,0.9092,1,1,1
REC_1064,1,0.9509,1,1,1
REC_1065,1,0.9952,1,1,1
REC_1066,1,0.9575,1,1,1
REC_1067,1,0.8741,1,1,1
REC_1068,1,0.9465,1,1,1
REC_1069,1,0.9968,1,1,1
REC_1070,1,0.9874,1,1,1
REC_1071,1,0.9812,1,1,1
REC_1072,1,0.9019,1,1,1
REC_1073,1,0.9372,1,1,1
REC_1074,1,0.9963,1,1,1
REC_1075,1,0.9963,1,1,1
REC_1076,1,0.9661,1,1,1
REC_1077,1,0.9904,1,1,1
REC_1078,1,0.9736,1,1,1
REC_1079,1,0.9930,1,1,1
REC_1080,1,0.9626,1,1,1
REC_1081,1,0.9730,1,1,1
REC_1082,1,0.9194,1,1,1
REC_1083,1,0.9450,1,1,1
REC_1084,1,0.9662,1,1,1
REC_1085,1,0.9662,1,1,1
REC_1086,1,0.9824,1,1,1
REC_1087,1,0.9987,1,1,1
REC_1088,1,0.8690,1,1,1
REC_1089,1,0.9467,1,1,1
REC_1090,1,0.9760,1,1,1
REC_1091,1,0.9274,1,1,1
REC_1092,1,0.9499,1,1,1
REC_1093,1,0.9499,1,1,1
REC_1094,1,0.9962,1,1,1
REC_1095,1,1.0000,1,1,1
REC_1096,1,0.9943,1,1,1
REC_1097,1,0.9829,1,1,1
REC_1098,1,0.9841,1,1,1
REC_1099,1,0.9568,1,1,1
REC_1100,1,0.8035,1,1,1
REC_1101,1,0.9830,1,1,1
REC_1102,1,0.9313,1,1,1
REC_1103,1,0.9780,1,1,1
REC_1104,1,0.9669,1,1,1
REC_1105,1,0.9079,1,1,1
REC_1106,1,0.9997,1,1,1
REC_1107,1,0.9520,1,1,1
REC_1108,1,0.9883,1,1,1
REC_1109,0,0.4720,0,1,0
REC_1110,1,0.5987,0,1,1
REC_1111,1,0.9727,1,1,1
REC_1112,1,0.9077,1,1,1
REC_1113,1,0.9697,1,1,1
REC_1114,1,0.9987,1,1,1
REC_1115,1,0.9071,1,1,1
REC_1116,1,0.9802,1,1,1
REC_1117,1,0.9716,1,1,1
REC_1118,1,0.8961,1,1,1
REC_1119,1,0.8953,1,1,1
REC_1120,1,0.9414,1,1,1
REC_1121,1,1.0000,1,1,1
REC_1122,1,0.9802,1,1,1
REC_1123,1,0.8962,1,1,1
REC_1124,1,0.8962,1,1,1
REC_1125,1,0.9931,1,1,1
REC_1126,0,0.5751,0,0,1
REC_1127,1,0.8392,1,1,1
REC_1128,1,0.9271,1,1,1
REC_1129,1,0.9271,1,1,1
REC_1130,1,0.9406,1,1,1
REC_1131,1,0.9898,1,1,1
REC_1132,1,0.9905,1,1,1
REC_1133,1,1.0000,1,1,1
REC_1134,1,0.8371,1,1,1
REC_1135,1,0.9720,1,1,1
REC_1136,1,0.9552,1,1,1
REC_1137,1,0.9490,1,1,1
REC_1138,1,0.8731,1,1,1
REC_1139,1,0.9964,1,1,1
REC_1140,1,0.9801,1,1,1
REC_1141,1,0.9490,1,1,1
REC_1142,1,0.9639,1,1,1
REC_1143,1,0.8462,1,1,1
REC_1144,1,0.9962,1,1,1
REC_1145,1,0.6538,0,1,1
REC_1146,1,0.7014,1,1,1
REC_1147,1,0.9848,1,1,1
REC_1148,1,0.9818,1,1,1
REC_1149,1,0.9370,1,1,1
REC_1150,1,0.9097,1,1,1
REC_1151,1,0.9818,1,1,1
REC_1152,1,0.8833,1,1,1
REC_1153,1,0.9321,1,1,1
REC_1154,1,0.9871,1,1,1
REC_1155,1,0.9789,1,1,1
REC_1156,1,0.9853,1,1,1
REC_1157,1,0.9789,1,1,1
REC_1158,0,0.4568,1,0,0
REC_1159,1,0.9614,1,1,1
REC_1160,1,0.8320,1,1,1
REC_1161,1,0.9964,1,1,1
REC_1162,1,0.9697,1,1,1
REC_1163,1,0.9998,1,1,1
REC_1164,1,0.8690,1,1,1
REC_1165,1,1.0000,1,1,1
REC_1166,1,1.0000,1,1,1
REC_1167,1,0.9776,1,1,1
REC_1168,1,0.9996,1,1,1
REC_1169,1,0.9702,1,1,1
REC_1170,1,0.9926,1,1,1
REC_1171,1,0.9997,1,1,1
REC_1172,1,0.9413,1,1,1
REC_1173,1,0.9927,1,1,1
REC_1174,1,0.9928,1,1,1
REC_1175,1,0.9928,1,1,1
REC_1176,1,0.8524,1,1,1
REC_1177,1,0.9872,1,1,1
REC_1178,1,0.5311,1,0,1
REC_1179,0,0.2835,0,0,0
REC_1180,1,0.9702,1,1,1
REC_1181,1,0.9628,1,1,1
REC_1182,1,0.9997,1,1,1
REC_1183,1,0.9877,1,1,1
REC_1184,1,0.9827,1,1,1
REC_1185,1,0.5180,0,1,1
REC_1186,1,0.9670,1,1,1
REC_1187,1,0.9773,1,1,1
REC_1188,1,0.7883,1,1,1
REC_1189,1,0.9366,1,1,1
REC_1190,1,0.9881,1,1,1
REC_1191,1,0.9703,1,1,1
REC_1192,1,0.8365,1,1,1
REC_1193,1,0.9900,1,1,1
REC_1194,1,0.8365,1,1,1
REC_1195,1,0.9230,1,1,1
REC_1196,1,0.9378,1,1,1
REC_1197,1,0.8829,1,1,1
REC_1198,1,0.9539,1,1,1
REC_1199,1,0.9539,1,1,1
REC_1200,1,0.9991,1,1,1
REC_1201,1,0.9509,1,1,1
REC_1202,1,0.9967,1,1,1
REC_1203,1,0.9670,1,1,1
REC_1204,1,0.9920,1,1,1
REC_1205,1,0.7798,1,1,1
REC_1206,1,0.8272,1,1,1
REC_1207,1,0.8176,1,1,1
REC_1208,1,0.9998,1,1,1
REC_1209,1,0.8622,1,1,1
REC_1210,1,0.9648,1,1,1
REC_1211,1,0.9636,1,1,1
REC_1212,1,0.8211,1,1,1
REC_1213,1,0.9798,1,1,1
REC_1214,1,0.9914,1,1,1
REC_1215,1,0.9900,1,1,1
REC_1216,1,0.9924,1,1,1
REC_1217,1,0.9894,1,1,1
REC_1218,1,0.9991,1,1,1
REC_1219,1,0.5174,0,1,1
REC_1220,1,0.9791,1,1,1
REC_1221,1,0.9791,1,1,1
REC_1222,1,0.9791,1,1,1
REC_1223,0,0.1098,0,0,0
REC_1224,1,0.9963,1,1,1
REC_1225,1,0.8667,1,1,1
REC_1226,1,0.9998,1,1,1
REC_1227,1,0.8285,1,1,1
REC_1228,1,0.9836,1,1,1
REC_1229,1,0.9956,1,1,1
REC_1230,1,0.8285,1,1,1
REC_1231,1,0.9349,1,1,1
REC_1232,1,0.7696,1,1,1
REC_1233,0,0.1467,0,0,0
REC_1234,1,0.5326,1,0,1
REC_1235,1,0.7654,0,1,1
REC_1236,1,0.9966,1,1,1
REC_1237,1,0.9501,1,1,1
REC_1238,1,1.0000,1,1,1
REC_1239,1,0.7231,1,1,1
REC_1240,1,0.9393,1,1,1
REC_1241,1,0.9822,1,1,1
REC_1242,1,0.9822,1,1,1
REC_1243,1,0.7641,0,1,1
REC_1244,1,0.8572,1,1,1
REC_1245,1,0.9863,1,1,1
REC_1246,0,0.5158,0,0,1
REC_1247,1,0.9420,1,1,1
REC_1248,1,0.9739,1,1,1
REC_1249,1,0.9946,1,1,1
REC_1250,1,0.9998,1,1,1
REC_1251,1,0.9946,1,1,1
REC_1252,1,0.9637,1,1,1
REC_1253,1,0.9997,1,1,1
REC_1254,1,0.9733,1,1,1
REC_1255,1,0.9736,1,1,1
REC_1256,1,0.9620,1,1,1
REC_1257,1,0.9502,1,1,1
REC_1258,1,0.9718,1,1,1
REC_1259,1,0.9928,1,1,1
REC_1260,1,0.9658,1,1,1
REC_1261,1,0.9954,1,1,1
REC_1262,1,0.9658,1,1,1
REC_1263,1,0.9658,1,1,1
REC_1264,1,0.9659,1,1,1
REC_1265,0,0.5439,0,0,1
REC_1266,1,0.9967,1,1,1
REC_1267,1,0.9732,1,1,1
REC_1268,1,0.9967,1,1,1
REC_1269,1,0.9671,1,1,1
REC_1270,1,0.8734,1,1,1
REC_1271,1,0.9966,1,1,1
REC_1272,1,0.9813,1,1,1
REC_1273,1,0.9702,1,1,1
REC_1274,1,0.6584,1,1,1
REC_1275,1,0.9916,1,1,1
REC_1276,1,0.9820,1,1,1
REC_1277,1,0.9698,1,1,1
REC_1278,1,0.9698,1,1,1
REC_1279,1,1.0000,1,1,1
REC_1280,1,1.0000,1,1,1
REC_1281,0,0.4488,0,0,1
REC_1282,1,0.9414,1,1,1
REC_1283,1,0.9813,1,1,1
REC_1284,1,0.8299,1,1,1
REC_1285,1,0.9990,1,1,1
REC_1286,1,0.9692,1,1,1
REC_1287,0,0.5883,0,0,1
REC_1288,1,0.9840,1,1,1
REC_1289,1,0.9888,1,1,1
REC_1290,1,0.6401,0,1,1
REC_1291,1,0.7679,1,0,1
REC_1292,1,0.7129,0,1,1
REC_1293,1,0.6422,1,0,1
REC_1294,1,0.5076,1,0,1
REC_1295,1,0.9868,1,1,1
REC_1296,1,0.9948,1,1,1
REC_1297,1,0.9262,1,1,1
REC_1298,1,0.9240,1,1,1
REC_1299,1,0.7089,1,0,1
REC_1300,1,0.9944,1,1,1
REC_1301,1,0.9944,1,1,1
REC_1302,1,0.9964,1,1,1
REC_1303,1,1.0000,1,1,1
REC_1304,1,0.9944,1,1,1
REC_1305,0,0.4020,0,0,1
REC_1306,1,0.9897,1,1,1
REC_1307,1,0.9808,1,1,1
REC_1308,1,0.9678,1,1,1
REC_1309,1,0.9327,1,1,1
REC_1310,1,0.9964,1,1,1
REC_1311,1,0.9874,1,1,1
REC_1312,1,0.7238,1,1,1
REC_1313,1,0.9923,1,1,1
REC_1314,1,0.9923,1,1,1
REC_1315,1,0.9998,1,1,1
REC_1316,1,0.6461,0,1,1
REC_1317,1,0.7892,1,1,1
REC_1318,1,0.9921,1,1,1
REC_1319,1,0.9810,1,1,1
REC_1320,1,0.9976,1,1,1
REC_1321,1,0.9473,1,1,1
REC_1322,1,0.9196,1,1,1
REC_1323,1,0.7488,0,1,1
REC_1324,1,0.9558,1,1,1
REC_1325,1,0.9762,1,1,1
REC_1326,0,0.3259,0,0,1
REC_1327,1,0.9733,1,1,1
REC_1328,1,0.9963,1,1,1
REC_1329,1,0.9800,1,1,1
REC_1330,1,0.8667,1,1,1
REC_1331,1,0.9711,1,1,1
REC_1332,1,0.8667,1,1,1
REC_1333,1,0.9711,1,1,1
REC_1334,1,0.8667,1,1,1
REC_1335,1,0.9711,1,1,1
REC_1336,1,0.7450,1,1,1
REC_1337,1,0.9843,1,1,1
REC_1338,1,0.9802,1,1,1
REC_1339,1,0.9900,1,1,1
REC_1340,1,0.9732,1,1,1
REC_1341,1,0.8919,1,1,1
REC_1342,1,0.9204,1,1,1
REC_1343,1,0.8854,1,1,1
REC_1344,1,0.9371,1,1,1
REC_1345,1,0.9971,1,1,1
REC_1346,1,0.9971,1,1,1
REC_1347,1,0.7844,0,1,1
REC_1348,1,0.9394,1,1,1
REC_1349,1,0.8918,1,1,1
REC_1350,1,0.9841,1,1,1
REC_1351,1,0.7957,1,1,1
REC_1352,1,0.9867,1,1,1
REC_1353,1,1.0000,1,1,1
REC_1354,1,0.9879,1,1,1
REC_1355,1,0.9509,1,1,1
REC_1356,1,0.9919,1,1,1
REC_1357,1,1.0000,1,1,1
REC_1358,1,0.9957,1,1,1
REC_1359,1,0.9919,1,1,1
REC_1360,1,0.9840,1,1,1
REC_1361,1,0.9867,1,1,1
REC_1362,0,0.4268,0,0,1
REC_1363,1,0.9920,1,1,1
REC_1364,1,0.9444,1,1,1
REC_1365,1,0.8362,1,1,1
REC_1366,1,0.9966,1,1,1
REC_1367,1,0.9966,1,1,1
REC_1368,1,0.9729,1,1,1
REC_1369,1,0.9889,1,1,1
REC_1370,1,0.9926,1,1,1
REC_1371,1,0.7507,0,1,1
REC_1372,1,0.9587,1,1,1
REC_1373,1,0.9921,1,1,1
REC_1374,1,0.9741,1,1,1
REC_1375,1,0.9933,1,1,1
REC_1376,1,0.7115,1,1,1
REC_1377,1,0.9652,1,1,1
REC_1378,1,0.9914,1,1,1
REC_1379,1,0.9905,1,1,1
REC_1380,1,0.7308,1,1,1
REC_1381,1,0.9966,1,1,1
REC_1382,0,0.2741,0,0,0
REC_1383,1,0.9501,1,1,1
REC_1384,1,0.9000,1,1,1
REC_1385,1,0.9976,1,1,1
REC_1386,1,0.9498,1,1,1
REC_1387,1,0.9165,1,1,1
REC_1388,1,0.8532,1,1,1
REC_1389,1,0.8246,1,1,1
REC_1390,1,0.8464,1,1,1
REC_1391,1,0.9942,1,1,1
REC_1392,1,0.9770,1,1,1
REC_1393,1,0.8245,1,1,1
REC_1394,1,0.9775,1,1,1
REC_1395,1,0.8594,1,1,1
REC_1396,1,0.8665,1,1,1
REC_1397,1,0.9571,1,1,1
REC_1398,1,0.9940,1,1,1
REC_1399,1,0.9222,1,1,1
REC_1400,1,0.9901,1,1,1
REC_1401,1,0.9635,1,1,1
REC_1402,1,0.9100,1,1,1
REC_1403,1,0.7414,1,1,1
REC_1404,1,0.9959,1,1,1
REC_1405,1,0.9591,1,1,1
REC_1406,1,0.9761,1,1,1
REC_1407,1,0.9949,1,1,1
REC_1408,1,0.9815,1,1,1
REC_1409,1,0.5838,0,1,1
REC_1410,1,0.9998,1,1,1
REC_1411,1,0.9239,1,1,1
REC_1412,1,0.7680,1,1,1
REC_1413,1,0.6787,0,1,1
REC_1414,1,0.6914,1,1,1
REC_1415,0,0.4814,0,0,1
REC_1416,0,0.2743,0,0,1
REC_1417,1,0.9967,1,1,1
REC_1418,1,0.7318,1,1,1
REC_1419,1,0.9689,1,1,1
REC_1420,1,0.9403,1,1,1
REC_1421,1,0.9971,1,1,1
REC_1422,1,0.6664,0,1,1
REC_1423,1,0.9840,1,1,1
REC_1424,1,0.8740,1,1,1
REC_1425,1,0.9915,1,1,1
REC_1426,1,0.9963,1,1,1
REC_1427,1,0.9924,1,1,1
REC_1428,1,0.9867,1,1,1
REC_1429,1,0.6991,0,1,1
REC_1430,1,0.9884,1,1,1
REC_1431,1,0.9073,1,1,1
REC_1432,1,0.9569,1,1,1
REC_1433,1,0.6864,0,1,1
REC_1434,1,0.9865,1,1,1
REC_1435,1,0.9806,1,1,1
REC_1436,1,0.8540,1,1,1
REC_1437,1,0.9929,1,1,1
REC_1438,1,0.9592,1,1,1
REC_1439,1,0.6766,1,1,1
REC_1440,1,0.9852,1,1,1
REC_1441,1,0.8390,1,1,1
REC_1442,1,0.9889,1,1,1
REC_1443,1,0.9124,1,1,1
REC_1444,1,0.9941,1,1,1
REC_1445,1,0.9979,1,1,1
REC_1446,1,0.4368,1,0,1
REC_1447,1,0.9977,1,1,1
REC_1448,1,0.9872,1,1,1
REC_1449,0,0.5253,0,0,1
REC_1450,1,0.9966,1,1,1
REC_1451,1,0.9458,1,1,1
REC_1452,1,1.0000,1,1,1
REC_1453,1,0.9046,1,1,1
REC_1454,1,0.8144,1,1,1
REC_1455,1,0.9352,1,1,1
REC_1456,1,0.8753,1,1,1
REC_1457,1,0.9659,1,1,1
REC_1458,1,0.9711,1,1,1
REC_1459,1,0.9828,1,1,1
REC_1460,1,0.9755,1,1,1
REC_1461,1,0.9891,1,1,1
REC_1462,1,0.8262,1,1,1
REC_1463,1,0.7521,0,1,1
REC_1464,1,0.9994,1,1,1
REC_1465,1,0.9473,1,1,1
REC_1466,1,0.9866,1,1,1
REC_1467,1,0.9733,1,1,1
REC_1468,1,0.7547,1,1,1
REC_1469,1,0.9787,1,1,1
REC_1470,1,0.9525,1,1,1
REC_1471,1,0.9530,1,1,1
REC_1472,1,0.9765,1,1,1
REC_1473,1,0.9629,1,1,1
REC_1474,1,0.9919,1,1,1
REC_1475,1,0.9968,1,1,1
REC_1476,1,0.9960,1,1,1
REC_1477,1,0.8747,1,1,1
REC_1478,0,0.1988,0,0,0
REC_1479,1,0.9907,1,1,1
REC_1480,1,0.9829,1,1,1
REC_1481,1,0.9944,1,1,1
REC_1482,1,0.9818,1,1,1
REC_1483,1,0.7837,1,1,1
REC_1484,0,0.3895,0,0,1
REC_1485,1,0.9788,1,1,1
REC_1486,1,0.9142,1,1,1
REC_1487,1,0.9781,1,1,1
REC_1488,1,0.7091,1,1,0
REC_1489,1,0.9842,1,1,1
REC_1490,1,0.8029,1,1,1
REC_1491,1,0.7243,1,1,1
REC_1492,1,0.9853,1,1,1
REC_1493,1,0.8451,1,1,1
REC_1494,1,0.9727,1,1,1
REC_1495,1,0.9883,1,1,1
REC_1496,1,0.9964,1,1,1
REC_1497,1,0.9647,1,1,1
REC_1498,1,0.9998,1,1,1
REC_1499,1,0.9596,1,1,1
REC_1500,1,0.9997,1,1,1
REC_1501,1,0.9930,1,1,1
REC_1502,1,0.9614,1,1,1
REC_1503,1,0.8278,1,1,1
REC_1504,1,0.6037,0,1,1
REC_1505,1,0.9900,1,1,1
REC_1506,0,0.1771,0,0,1
REC_1507,1,0.9398,1,1,1
REC_1508,1,0.7387,1,1,1
REC_1509,1,0.9967,1,1,1
REC_1510,1,0.9963,1,1,1
REC_1511,0,0.5184,0,0,1
REC_1512,1,0.9737,1,1,1
REC_1513,1,0.9812,1,1,1
REC_1514,1,0.9374,1,1,1
REC_1515,1,0.9847,1,1,1
REC_1516,1,0.6809,1,1,1
REC_1517,0,0.4326,0,0,1
REC_1518,1,0.9688,1,1,1
REC_1519,0,0.3399,0,0,1
REC_1520,1,0.7976,1,1,1
REC_1521,0,0.1120,0,0,0
